grade,sex,n,p_cig,p_vape,first_age,num_days,p_will_smoke,p_harmful,year
9.0,F,1329,0.1399548532731377,0.37123493975903615,12.113513513513514,2.641304347826087,0.0148861646234676,0.7690548780487805,2019
9.0,M,1449,0.17565698478561548,0.3854671280276817,11.773809523809524,2.641434262948207,0.012605042016806723,0.7485835694050992,2019
10.0,F,1173,0.17306052855924978,0.4427350427350427,12.945812807881774,2.1379310344827585,0.024742268041237112,0.7526041666666666,2019
10.0,M,1311,0.24140565317035906,0.47739463601532567,12.63375796178344,3.0984126984126985,0.017119838872104734,0.7006319115323855,2019
11.0,F,1181,0.19813717188823032,0.4711864406779661,14.008583690987125,1.9141630901287554,0.01164021164021164,0.8207547169811321,2019
11.0,M,1313,0.2631578947368421,0.494279176201373,13.803468208092486,2.941690962099125,0.015544041450777202,0.7671339563862928,2019
12.0,F,1083,0.24930747922437674,0.5124884366327475,14.97037037037037,2.088888888888889,0.013546798029556651,0.8342696629213483,2019
12.0,M,1218,0.28841413311421527,0.5390946502057613,14.125356125356126,4.508571428571429,0.02433371958285052,0.7596638655462185,2019
13.0,F,10,0.2,0.3,10.5,17.5,0.0,0.6,2019
13.0,M,16,0.4,0.46153846153846156,10.0,13.0,0.0,0.5833333333333334,2019
