"well.name","SampledDate","SampleNumber","ParameterName","ParameterUnits","result","Method.Detection.Limit","Reporting.limit","censoring.status","Easting","Northing"
"MW-9-1996",2002-02-28,"FF00772","Nitrate","mg/L",1.7,0.05,NA,"not.censored",4217256.3,909769.900000009
"MW-19-1988",2002-02-28,"FF00773","Nitrate","mg/L",2.6,0.05,NA,"not.censored",4217612.7,910364.200000005
"MW-15-1988",2002-02-28,"FF00774","Nitrate","mg/L",3.4,0.05,NA,"not.censored",4217592.3,909964.400000006
"MW-20-1988",2002-02-28,"FF00775","Nitrate","mg/L",3,0.05,NA,"not.censored",4217582.6,909533.999999998
"MW-16-1988",2002-02-28,"FF00776","Nitrate","mg/L",3.6,0.05,NA,"not.censored",4217592.7,909113.699999994
"MW-21-1988",2002-02-28,"FF00767","pH","Standard units",7.2,NA,NA,"not.censored",4218063,908984.000000007
"MW-22-1988",2002-02-28,"FF00768","pH","Standard units",7,NA,NA,"not.censored",4218563.1,908764.299999998
"MW-12-1996",2002-02-28,"FF00769","pH","Standard units",7.1,NA,NA,"not.censored",4219546.5,908262.299999999
"MW-10-1996",2002-02-28,"FF00770","pH","Standard units",7.3,NA,NA,"not.censored",4217879.6,908303.200000001
"MW-11-1996",2002-02-28,"FF00771","pH","Standard units",7.2,NA,NA,"not.censored",4217227.5,908744.700000003
"MW-9-1996",2002-02-28,"FF00772","pH","Standard units",7.2,NA,NA,"not.censored",4217256.3,909769.900000009
"MW-19-1988",2002-02-28,"FF00773","pH","Standard units",7.1,NA,NA,"not.censored",4217612.7,910364.200000005
"MW-15-1988",2002-02-28,"FF00774","pH","Standard units",7.1,NA,NA,"not.censored",4217592.3,909964.400000006
"MW-20-1988",2002-02-28,"FF00775","pH","Standard units",7,NA,NA,"not.censored",4217582.6,909533.999999998
"MW-16-1988",2002-02-28,"FF00776","pH","Standard units",7.4,NA,NA,"not.censored",4217592.7,909113.699999994
"MW-21-1988",2002-02-28,"FF00767","TotalColiform","Colonies per 100 mL",3,1,NA,"not.censored",4218063,908984.000000007
"MW-12-1996",2002-02-28,"FF00769","TotalColiform","Colonies per 100 mL",4,1,NA,"not.censored",4219546.5,908262.299999999
"MW-10-1996",2002-02-28,"FF00770","TotalColiform","Colonies per 100 mL",7,1,NA,"not.censored",4217879.6,908303.200000001
"MW-11-1996",2002-02-28,"FF00771","TotalColiform","Colonies per 100 mL",6,1,NA,"not.censored",4217227.5,908744.700000003
"MW-9-1996",2002-02-28,"FF00772","TotalColiform","Colonies per 100 mL",3,1,NA,"not.censored",4217256.3,909769.900000009
"MW-19-1988",2002-02-28,"FF00773","TotalColiform","Colonies per 100 mL",4,1,NA,"not.censored",4217612.7,910364.200000005
"MW-15-1988",2002-02-28,"FF00774","TotalColiform","Colonies per 100 mL",2,1,NA,"not.censored",4217592.3,909964.400000006
"MW-20-1988",2002-02-28,"FF00775","TotalColiform","Colonies per 100 mL",9,1,NA,"not.censored",4217582.6,909533.999999998
"MW-21-1988",2002-02-28,"FF00767","TotalDissolvedSolids","mg/L",220,10,NA,"not.censored",4218063,908984.000000007
"MW-22-1988",2002-02-28,"FF00768","TotalDissolvedSolids","mg/L",170,10,NA,"not.censored",4218563.1,908764.299999998
"MW-12-1996",2002-02-28,"FF00769","TotalDissolvedSolids","mg/L",250,10,NA,"not.censored",4219546.5,908262.299999999
"MW-10-1996",2002-02-28,"FF00770","TotalDissolvedSolids","mg/L",170,10,NA,"not.censored",4217879.6,908303.200000001
"MW-11-1996",2002-02-28,"FF00771","TotalDissolvedSolids","mg/L",200,10,NA,"not.censored",4217227.5,908744.700000003
"MW-9-1996",2002-02-28,"FF00772","TotalDissolvedSolids","mg/L",170,10,NA,"not.censored",4217256.3,909769.900000009
"MW-19-1988",2002-02-28,"FF00773","TotalDissolvedSolids","mg/L",240,10,NA,"not.censored",4217612.7,910364.200000005
"MW-15-1988",2002-02-28,"FF00774","TotalDissolvedSolids","mg/L",310,10,NA,"not.censored",4217592.3,909964.400000006
"MW-20-1988",2002-02-28,"FF00775","TotalDissolvedSolids","mg/L",230,10,NA,"not.censored",4217582.6,909533.999999998
"MW-16-1988",2002-02-28,"FF00776","TotalDissolvedSolids","mg/L",210,10,NA,"not.censored",4217592.7,909113.699999994
"MW-21-1988",2002-02-28,"FF00767","WaterTableElevation","feet above mean sea level",363.63,NA,NA,"not.censored",4218063,908984.000000007
"MW-22-1988",2002-02-28,"FF00768","WaterTableElevation","feet above mean sea level",364.42,NA,NA,"not.censored",4218563.1,908764.299999998
"MW-12-1996",2002-02-28,"FF00769","WaterTableElevation","feet above mean sea level",366.12,NA,NA,"not.censored",4219546.5,908262.299999999
"MW-10-1996",2002-02-28,"FF00770","WaterTableElevation","feet above mean sea level",363.85,NA,NA,"not.censored",4217879.6,908303.200000001
"MW-11-1996",2002-02-28,"FF00771","WaterTableElevation","feet above mean sea level",362.6,NA,NA,"not.censored",4217227.5,908744.700000003
"MW-9-1996",2002-02-28,"FF00772","WaterTableElevation","feet above mean sea level",362.17,NA,NA,"not.censored",4217256.3,909769.900000009
"MW-19-1988",2002-02-28,"FF00773","WaterTableElevation","feet above mean sea level",361.38,NA,NA,"not.censored",4217612.7,910364.200000005
"MW-15-1988",2002-02-28,"FF00774","WaterTableElevation","feet above mean sea level",361.7,NA,NA,"not.censored",4217592.3,909964.400000006
"MW-20-1988",2002-02-28,"FF00775","WaterTableElevation","feet above mean sea level",362.46,NA,NA,"not.censored",4217582.6,909533.999999998
"MW-16-1988",2002-02-28,"FF00776","WaterTableElevation","feet above mean sea level",362.43,NA,NA,"not.censored",4217592.7,909113.699999994
"MW-18-1988",2002-03-07,"FF00855","pH","Standard units",7.1,NA,NA,"not.censored",4217912.6,910783.999999998
"MW-13-1988",2002-03-07,"FF00856","pH","Standard units",6.7,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-14A-1988",2002-03-07,"FF00857","pH","Standard units",7.1,NA,NA,"not.censored",4217622.5,910814.499999998
"MW-14B-1988",2002-03-07,"FF00858","pH","Standard units",6.5,NA,NA,"not.censored",4217612.9,910804.299999995
"MW-14-1988",2002-03-07,"FF00859","pH","Standard units",7.1,NA,NA,"not.censored",4217612.3,910814.700000002
"MW-7-1996",2002-03-07,"FF00860","pH","Standard units",7.2,NA,NA,"not.censored",4217291.5,910895.9
"MW-19A-1988",2002-03-07,"FF00862","pH","Standard units",6.6,NA,NA,"not.censored",4217612.3,910354.099999997
"MW-13A-1988",2002-05-13,"FF01612","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","Ammonia","mg/L",0.1,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","Cadmium","µg/L",0.2,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","Chromium","µg/L",2,2,NA,"left.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","Chromium","µg/L",2,2,NA,"left.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","Chromium","µg/L",2,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","ChemicalOxygenDemand","mg/L",25,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","Copper","µg/L",5,5,NA,"left.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","Copper","µg/L",5,5,NA,"left.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","Copper","µg/L",5,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4218304.4,910813.2
"MW-13A-1988",2002-05-13,"FF01612","Lead","µg/L",2,2,NA,"left.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","Lead","µg/L",2,2,NA,"left.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","Lead","µg/L",2,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","Nickel","µg/L",5,5,NA,"left.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","Nickel","µg/L",5,5,NA,"left.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","Nickel","µg/L",5,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","Zinc","µg/L",10,10,NA,"left.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","Zinc","µg/L",10,10,NA,"left.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","Zinc","µg/L",10,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","Chloride","mg/L",4.4,1,NA,"not.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","Chloride","mg/L",2.4,1,NA,"not.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","Chloride","mg/L",2.4,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","Conductivity","µS/cm",310,5,NA,"not.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","Conductivity","µS/cm",190,5,NA,"not.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","Conductivity","µS/cm",190,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01613","FecalColiform","Colonies per 100 mL",4,1,NA,"not.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","FecalColiform","Colonies per 100 mL",3,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","Nitrate","mg/L",3,0.05,NA,"not.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","Nitrate","mg/L",0.21,0.05,NA,"not.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","Nitrate","mg/L",0.22,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","pH","Standard units",7.1,NA,NA,"not.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","pH","Standard units",6.7,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","TotalColiform","Colonies per 100 mL",4,1,NA,"not.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","TotalColiform","Colonies per 100 mL",9,1,NA,"not.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","TotalColiform","Colonies per 100 mL",12,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","TotalDissolvedSolids","mg/L",200,10,NA,"not.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","TotalDissolvedSolids","mg/L",110,10,NA,"not.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","TotalDissolvedSolids","mg/L",100,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","TotalOrganicCarbon","mg/L",1,0.5,NA,"not.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","TotalOrganicCarbon","mg/L",2.7,0.5,NA,"not.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","TotalOrganicCarbon","mg/L",2.6,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-13A-1988",2002-05-13,"FF01612","WaterTableElevation","feet above mean sea level",354.83,NA,NA,"not.censored",4218304.4,910813.2
"MW-13-1988",2002-05-13,"FF01613","WaterTableElevation","feet above mean sea level",358.46,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-13-1988",2002-05-13,"FF01614","WaterTableElevation","feet above mean sea level",358.46,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-18-1988",2002-05-14,"FF01630","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","Chromium","µg/L",2,2,NA,"left.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","Chromium","µg/L",2,2,NA,"left.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","Chromium","µg/L",2,2,NA,"left.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","Chromium","µg/L",2,2,NA,"left.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","Chromium","µg/L",2,2,NA,"left.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","Chromium","µg/L",2,2,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","Chromium","µg/L",2,2,NA,"left.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","Chromium","µg/L",2,2,NA,"left.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","Copper","µg/L",5,5,NA,"left.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","Copper","µg/L",5,5,NA,"left.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","Copper","µg/L",5,5,NA,"left.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","Copper","µg/L",5,5,NA,"left.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","Copper","µg/L",5,5,NA,"left.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","Copper","µg/L",5,5,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","Copper","µg/L",5,5,NA,"left.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","Copper","µg/L",5,5,NA,"left.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","Lead","µg/L",2,2,NA,"left.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","Lead","µg/L",2,2,NA,"left.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","Lead","µg/L",2,2,NA,"left.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","Lead","µg/L",2,2,NA,"left.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","Lead","µg/L",2,2,NA,"left.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","Lead","µg/L",2,2,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","Lead","µg/L",2,2,NA,"left.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","Lead","µg/L",2,2,NA,"left.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","Nickel","µg/L",5,5,NA,"left.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","Nickel","µg/L",5,5,NA,"left.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","Nickel","µg/L",5,5,NA,"left.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","Nickel","µg/L",5,5,NA,"left.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","Nickel","µg/L",5,5,NA,"left.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","Nickel","µg/L",5,5,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","Nickel","µg/L",5,5,NA,"left.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","Nickel","µg/L",5,5,NA,"left.censored",4217592.3,909964.400000006
"MW-7-1996",2002-05-14,"FF01634","TotalOrganicCarbon","mg/L",0.5,0.5,NA,"left.censored",4217291.5,910895.9
"MW-18-1988",2002-05-14,"FF01630","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","Zinc","µg/L",10,10,NA,"left.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","Zinc","µg/L",10,10,NA,"left.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","Zinc","µg/L",10,10,NA,"left.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","Zinc","µg/L",10,10,NA,"left.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","Zinc","µg/L",10,10,NA,"left.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","Zinc","µg/L",10,10,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","Zinc","µg/L",10,10,NA,"left.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","Zinc","µg/L",10,10,NA,"left.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","Chloride","mg/L",5.4,1,NA,"not.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","Chloride","mg/L",6.4,1,NA,"not.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","Chloride","mg/L",6.1,1,NA,"not.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","Chloride","mg/L",2.7,1,NA,"not.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","Chloride","mg/L",4.7,1,NA,"not.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","Chloride","mg/L",5.3,1,NA,"not.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","Chloride","mg/L",4.1,1,NA,"not.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","Chloride","mg/L",7,1,NA,"not.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","Conductivity","µS/cm",410,5,NA,"not.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","Conductivity","µS/cm",450,5,NA,"not.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","Conductivity","µS/cm",410,5,NA,"not.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","Conductivity","µS/cm",190,5,NA,"not.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","Conductivity","µS/cm",260,5,NA,"not.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","Conductivity","µS/cm",310,5,NA,"not.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","Conductivity","µS/cm",130,5,NA,"not.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","Conductivity","µS/cm",440,5,NA,"not.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","Nitrate","mg/L",3.4,0.05,NA,"not.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","Nitrate","mg/L",2.9,0.05,NA,"not.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","Nitrate","mg/L",2.9,0.05,NA,"not.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","Nitrate","mg/L",0.29,0.05,NA,"not.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","Nitrate","mg/L",2.7,0.05,NA,"not.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","Nitrate","mg/L",2.6,0.05,NA,"not.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","Nitrate","mg/L",0.29,0.05,NA,"not.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","Nitrate","mg/L",3.6,0.05,NA,"not.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","pH","Standard units",7.2,NA,NA,"not.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","pH","Standard units",7.1,NA,NA,"not.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","pH","Standard units",7.2,NA,NA,"not.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","pH","Standard units",6.6,NA,NA,"not.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","pH","Standard units",7.2,NA,NA,"not.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","pH","Standard units",7.1,NA,NA,"not.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","pH","Standard units",6.6,NA,NA,"not.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","pH","Standard units",7,NA,NA,"not.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","TotalDissolvedSolids","mg/L",260,10,NA,"not.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","TotalDissolvedSolids","mg/L",310,10,NA,"not.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","TotalDissolvedSolids","mg/L",280,10,NA,"not.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","TotalDissolvedSolids","mg/L",130,10,NA,"not.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","TotalDissolvedSolids","mg/L",200,10,NA,"not.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","TotalDissolvedSolids","mg/L",220,10,NA,"not.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","TotalDissolvedSolids","mg/L",100,10,NA,"not.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","TotalDissolvedSolids","mg/L",310,10,NA,"not.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","TotalOrganicCarbon","mg/L",0.8,0.5,NA,"not.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","TotalOrganicCarbon","mg/L",1,0.5,NA,"not.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","TotalOrganicCarbon","mg/L",0.7,0.5,NA,"not.censored",4217612.3,910814.700000002
